site,plot,fwd,cwd,fwd_cwd,fwd_cwd_litter,h_ground_cnt,h_not_ground_cnt,h_per_ground,h_ng_tgi,h_ng_vari,h_l1_cnt,h_l1_per,h_l1_mean,h_l1_median,h_l1_std,h_l1_tgi,h_l1_vari,h_l1_skew,h_l1_kurt,h_l2_cnt,h_l2_per,h_l2_mean,h_l2_median,h_l2_std,h_l2_tgi,h_l2_vari,h_l2_skew,h_l2_kurt,h_l3_cnt,h_l3_per,h_l3_mean,h_l3_median,h_l3_std,h_l3_tgi,h_l3_vari,h_l3_skew,h_l3_kurt,h_l4_cnt,h_l4_per,h_l4_mean,h_l4_median,h_l4_std,h_l4_tgi,h_l4_vari,h_l4_skew,h_l4_kurt,h_l5_cnt,h_l5_per,h_l5_mean,h_l5_median,h_l5_std,h_l5_tgi,h_l5_vari,h_l5_skew,h_l5_kurt,h_GC_cnt,h_GC_per,h_GC_mean,h_GC_median,h_GC_std,h_GC_tgi,h_GC_vari,h_GC_skew,h_GC_kurt,h_US_cnt,h_US_per,h_US_mean,h_US_median,h_US_std,h_US_tgi,h_US_vari,h_US_skew,h_US_kurt,h_MS_cnt,h_MS_per,h_MS_mean,h_MS_median,h_MS_std,h_MS_tgi,h_MS_vari,h_MS_skew,h_MS_kurt,h_OS_cnt,h_OS_per,h_OS_mean,h_OS_median,h_OS_std,h_OS_tgi,h_OS_vari,h_OS_skew,h_OS_kurt,h_zmax,h_zmean,h_zsd,h_zskew,h_zkurt,h_pzabovezmean,h_pzabove2,h_zq5,h_zq10,h_zq15,h_zq20,h_zq25,h_zq30,h_zq35,h_zq40,h_zq45,h_zq50,h_zq55,h_zq60,h_zq65,h_zq70,h_zq75,h_zq80,h_zq85,h_zq90,h_zq95,h_zpcum1,h_zpcum2,h_zpcum3,h_zpcum4,h_zpcum5,h_zpcum6,h_zpcum7,h_zpcum8,h_zpcum9,per_gap,s_l1_na_per,s_l1_zero_per,s_l1_prop_mn,s_l1_prop_sd,s_l1_prop_sk,s_l1_prop_ku,s_l2_na_per,s_l2_zero_per,s_l2_prop_mn,s_l2_prop_sd,s_l2_prop_sk,s_l2_prop_ku,s_l3_na_per,s_l3_zero_per,s_l3_prop_mn,s_l3_prop_sd,s_l3_prop_sk,s_l3_prop_ku,s_l4_na_per,s_l4_zero_per,s_l4_prop_mn,s_l4_prop_sd,s_l4_prop_sk,s_l4_prop_ku,s_l5_na_per,s_l5_zero_per,s_l5_prop_mn,s_l5_prop_sd,s_l5_prop_sk,s_l5_prop_ku
SHA,160,3.344285706837289,3.7291033665831135,7.073389073420403,29.451492995887826,2179328,3052705,41.65355991,-7.392043521,151959.9025,193712,6.345585309,0.282189188,0.308,0.138122001,-33.27744801,94913.66293,-0.381569047,-0.95215078,179452,5.878458613,0.69827743900000006,0.666,0.134478742,-29.31599361,115975.2215,0.544735881,-0.810663624,60527,1.982733346,1.23469075,1.228,0.146482469,-9.893018093,421844.56,0.119792033,-1.226926671,60610,1.985452246,1.760735951,1.766,0.144567119,-3.939326065,335275.0608,-0.077692588,-1.212392649,2546552,83.41952465,7.402225569,6.263,4.341195619,-3.936105466,148765.631,1.875351834,4.421016395,373164,12.22404392,0.482283165,0.483,0.248634883,-31.37241185,105042.0215,0.032065705,-0.804170006,273275,8.95189676,2.066546746,2.113,0.586307756,-5.2675893,351820.8177,-0.180823752,-1.172917311,1761502,57.70298801,5.689489561,5.449,1.570657982,-3.898701106,167593.6088,0.347880747,-0.948226307,632912,20.73282548,13.34280257,11.854,4.444740781,-4.035291232,52666.26518,1.473607881,1.633318273,38.655,6.415329064,4.931764926,1.748063696,7.860562627,40.36479123,83.80000688,0.407,0.722,1.71,2.781,3.574,4.043,4.342,4.613,5.029,5.446,5.944,6.445,6.962,7.593,8.326,9.167,10.318,12.184,15.491,27.59682578,70.75270593,88.66903393,94.9770792,97.20337681,98.59670883,99.33565211,99.71200344,99.99151506,42.77777104,5.439773931,92.86471212,6.115817732,24.94289551,3.916292139,13.37119031,1.509831461,92.52106742,2.080544242,13.48401135,7.742412908,58.95467324,1.387406617,88.04695838,2.090430452,12.94935846,8.031126334,63.9075383,1.03239587,88.0740477,1.564855821,11.18170007,9.418773667,88.3088214,0.258867945,94.63204098,0.423692602,5.642343819,18.97988932,365.2433226
SHA,85,15.85149878678742,19.47678203556741,35.32828082235483,71.5629900410024,1415963,5143181,21.58761875,-16.32371446,25895.34663,358590,6.972144282,0.327323949,0.349,0.112267495,-25.61840318,9116.828865,-0.48084616,-0.601680566,676041,13.14441393,0.76269048800000006,0.776,0.142733834,-29.1518569,15256.11814,-0.121886423,-1.158934568,640697,12.457212760000001,1.23022235,1.214,0.144704554,-29.6856097,26302.3274,0.168116599,-1.286139355,364893,7.094694898,1.757737953,1.761,0.142206179,-24.82707362,61388.75507,-0.08581802,-1.152769783,3100526,60.28420932,5.090563828,3.659,3.704807214,-8.704618993,25914.74493,2.263726582,6.677128174,1034631,20.11655822,0.61179796,0.628,0.246181548,-27.9272066,13128.31823,-0.261626954,-1.01033603,2180689,42.39961611,2.001201143,2.107,0.605013103,-19.99965979,39582.4605,-0.131784407,-1.329465071,1536566,29.87579088,5.058448191,4.625,1.640662185,-6.848213932,21631.46422,0.715997905,-0.584535796,388861,7.560709996,13.0544712,11.803,3.85087994,-2.396314245,119.016923,1.775473985,3.490617078,35.469,3.484911799,3.568845853,2.555761177,12.42566154,31.71058922,60.33106749,0.408,0.626,0.819,0.996,1.157,1.381,1.689,2.025,2.241,2.474,2.645,2.853,3.189,3.679,4.287,5.112,6.154,8.004,10.837,68.82785589,87.63504354,94.75061616,97.91960423,99.17134538,99.57852727,99.768644,99.91299117,99.97359598,41.792238,29.52348066,69.47513812,32.56165401,50.1370731,0.896387176,-1.195668359,25.11678045,72.43981315,27.82753144,47.61712024,1.144364022,-0.687196994,22.61235955,72.15589888,25.24746138,45.85468507,1.303747742,-0.29323095,14.96984746,78.04185882,16.87488826,39.11922358,1.954848794,1.835282855,3.891403138,93.11251535,4.391763601,21.26567624,4.757870134,20.67074852
SHA,89,15.231868080877916,29.081211945708137,44.31308002658605,106.45297583100653,2141842,4024465,34.73459884,3.306604218,61799.4291,67824,1.685292331,0.301040812,0.316,0.130173906,-3.859649509,366948.3831,-0.413698196,-0.783274665,89302,2.218978175,0.745616851,0.743,0.145336797,-7.744391865,353835.1383,0.041304274,-1.212871076,96437,2.396268821,1.257365264,1.261,0.146661807,-5.772203779,250825.5245,-0.046293531,-1.236612741,135198,3.359403051,1.753249834,1.756,0.141178158,-6.652062686,156521.6127,-0.023036865,-1.140078283,3635670,90.33921279,7.458540506,6.823,3.663616041,4.322924912,40397.85698,0.889294604,0.716603135,157126,3.904270506,0.553714013,0.557,0.260400516,-6.06752893,359495.5173,-0.107695154,-1.006503058,519213,12.90141671,2.080632099,2.096,0.559050804,-6.783945329,163912.8654,-0.136408332,-1.10465217,2216140,55.06669831,5.830396357,5.826,1.606462487,4.475567015,47252.18396,0.079041112,-1.027713765,1131952,28.12676965,11.90317129,11.359,2.621317814,6.947784312,2120.585714,1.366485728,2.022148826,31.643,6.848673076,3.954088805,0.703154195,3.424506126,44.48467063,90.33933703,1.238,2.049,2.762,3.426,3.905,4.349,4.897,5.448,5.891,6.438,6.829,7.171,7.781,8.759,9.258,10.056,11.162,12.11,14.05,17.9555391,48.6972954,77.01138172,91.90301247,97.42125292,99.42588214,99.91131674,99.98881831,99.99965213,37.87882521,16.35977337,82.57790368,18.09008499,40.66611186,1.81588701,1.301075689,14.30073607,81.45811427,16.12179811,38.4019918,2.028683735,2.13280271,11.4889048,81.38869005,13.16564424,34.9537467,2.398695259,3.78394707,9.530483532,81.67484233,10.97893132,32.1982846,2.738788518,5.536288217,2.977850434,92.32481145,3.431082339,18.69271597,5.512321528,28.45941292
SHA,92,20.059344860124114,34.28192880419435,54.341273664318464,182.38691076307938,2129887,3998870,34.75234864,-7.530149377,190446.206,47018,1.175782158,0.333705134,0.356,0.118259913,-8.453779769,435257.2012,-0.635174249,-0.41360732100000003,162758,4.070099803,0.773112007,0.784,0.139920204,-9.569104037,372951.8152,-0.186341723,-1.106071221,197123,4.929467575,1.257665488,1.266,0.145639665,-11.06762088,480772.895,-0.069196067,-1.21402023,216470,5.413279251,1.750440389,1.75,0.144595429,-13.07756751,511899.1147,0.012552213,-1.199187214,3375490,84.41109613,5.427490908,4.528,3.06570418,-6.856628088,140667.4611,1.977270687,5.524227005,209776,5.245881962,0.674625849,0.714,0.227816386,-9.319121597,386916.5902,-0.633427771,-0.396712282,986231,24.66274222,2.091518967,2.164,0.565415217,-13.02457474,415161.5604,-0.226260104,-1.116206759,2401683,60.05904168,5.015086097,4.646,1.470634765,-5.693945503,112278.8167,0.821400557,-0.221509613,401169,10.03205906,12.06450659,11.166,2.963280278,-4.08000551,3241.723259,1.901974504,4.5935987129999996,29.674,4.773547082,3.20699286,1.715538689,7.649816872,37.69617417,84.41109613,0.975,1.485,1.948,2.319,2.662,3.007,3.365,3.636,3.847,4.064,4.366,4.649,4.948,5.392,5.913,6.662,7.517,9.0121,11.174,29.45068317,75.17191158,89.67982859,96.28776516,98.43905435,99.50710928,99.74610251,99.92287798,99.97801872,40.39135623,34.88372093,64.27061311,38.44760395,52.38708272,0.63322354,-1.598630768,29.30428672,67.11173577,32.57478215,49.88832991,0.905015904,-1.17627742,16.36428317,78.12166489,18.46143721,40.54611213,1.808298266,1.285126421,8.734087694,81.93069307,10.20686351,30.94872015,2.898118618,6.45155252,1.782371801,93.91158102,2.106620953,14.56152275,7.24815696,50.72242727
SHA,96,9.566031127701901,21.249717547210764,30.815748674912665,62.65324320477698,2176976,1713250,55.96014216,-11.55706355,371385.7137,28589,1.668699839,0.26864175,0.257,0.136990127,-18.00677443,230490.4826,0.025381551,-1.219309744,52913,3.08845761,0.738180901,0.726,0.149595244,-12.83977261,332755.8112,0.133637493,-1.288274787,56106,3.274828542,1.241205112,1.232,0.147061498,-13.50705851,566210.9529,0.117768726,-1.256123861,53375,3.115423902,1.755102689,1.761,0.147310682,-14.45515088,517178.915,-0.050271813,-1.250446466,1521209,88.79083613,9.221603488,8.004,5.537070483,-11.22810674,363334.5037,0.940763431,0.377094944,81502,4.757157449,0.573477522,0.591,0.267056976,-14.65223629,296883.52,-0.292100616,-0.939335663,235117,13.72344958,2.044748364,2.075,0.591659265,-15.26552303,612045.3939,-0.126623245,-1.246309579,740876,43.24389319,5.754003079,5.609,1.70684694,-13.80739724,450554.4944,0.206041404,-1.128339672,654697,38.2137458,14.43040978,13.429,4.311056887,-7.317758449,205244.0821,0.967942903,0.489624787,35.963,8.329367388,5.839023617,0.900852543,3.375375532,42.35511455,88.85223989,1.036,1.828,2.573,3.2,3.773,4.395,4.942,5.591,6.238,7.01,7.929,8.663,9.55,10.574,11.916,13.189,14.888,16.896,19.525,23.60178912,51.35319391,70.92881745,83.70616427,92.68142348,96.84096185,98.96961493,99.8207493,99.99754851,49.83347501,19.57431961,78.92533147,21.65256455,43.60479673,1.530905604,0.346727252,15.67453329,78.86579782,17.67870377,39.85607019,1.87832239,1.543402618,13.3686067,80.14109347,15.15302998,37.31207769,2.141166224,2.60402499,12.1754386,79.85964912,13.88304561,35.84477613,2.299830431,3.31316171,0.355935139,93.77956632,0.592587024,6.621461674,16.07568076,262.3241069
TCU,1,16.004511093140664,12.622981077860192,28.627492171000856,175.12675768377306,1783013,4782924,27.15549966,-9.619693196,5535.727671,193959,4.055239013,0.335091617,0.353,0.121905215,-21.86928358,19080.55417,-0.584036645,-0.56771834,505501,10.56886959,0.739003333,0.733,0.140211024,-24.52214591,14317.04568,0.099208806,-1.097454267,439872,9.196717322,1.241232518,1.235,0.141387738,-25.85923588,14174.50677,0.09722321,-1.18009659,315264,6.59144908,1.745665024,1.748,0.143379597,-25.7783472,13679.20281,0.012077659,-1.174009237,3073040,64.25023688,11.277435820000001,9.543,7.957104348,-3.606114122,1624.223264,0.569774364,-0.874716353,699460,14.6241086,0.626999341,0.647,0.225883685,-23.78651196,15637.95802,-0.41755627,-0.535964187,1292512,27.02346933,1.862353114,1.817,0.56431726,-25.20421156,10564.54634,0.249720811,-1.101156471,946669,19.7926833,5.418049262,5.123,1.839476062,-8.805739455,814.5672826,0.328116315,-1.265349325,1588995,33.22225066,17.75721581,17.302,5.616692894,6.50058361,700.3819322,0.327875104,-0.906236109,54.768,9.62735196,10.57229229,1.423691409,4.650130391,37.2857064,69.58705595,0.542,0.764,1.022,1.273,1.584,1.965,2.32,2.805,3.388,4.555,6.525,8.326,10.708,13.051,15.592,18.257,21.282,24.86,31.118,52.48116673,65.50021734,76.37792707,86.70402483,92.22831965,96.14431941,97.45147861,98.7468667,99.72263637,35.99504643,16.21142249,82.86626463,17.92307556,40.51934406,1.830539657,1.354633577,10.96522356,85.77004968,12.35125976,34.31327413,2.487038337,4.20619476,6.613016095,87.26382085,7.694779566,27.28989203,3.464349091,10.06677004,5.956225332,84.82238967,7.01056333,25.98239445,3.692419035,11.70823976,4.900496337,87.47199244,5.613678043,23.71944591,4.165011263,15.38496474
TCU,10,17.661619406147196,42.50738057617026,60.16899998231746,148.14511282813788,2047595,3855299,34.68798525,2.213101684,150557.8431,132719,3.44250861,0.309127352,0.327,0.128334725,-6.431766084,98002.46902,-0.459350395,-0.791989516,191752,4.973725773,0.730490336,0.719,0.140345536,-6.874197207,124940.373,0.188223972,-1.093530355,127806,3.315073617,1.235440089,1.227,0.144828007,-1.846720554,148602.7196,0.136057234,-1.194903023,105692,2.741473489,1.74909451,1.748,0.143885573,-0.560031616,183488.22,0.008275034,-1.190534483,3250107,84.30233297,14.22171841,11.985,8.324231518,3.351039479,155229.4095,0.216966316,-1.396582571,324471,8.416234383,0.558139421,0.569,0.247577122,-6.69322875,113921.9101,-0.157736396,-0.880043644,426254,11.05631496,1.930414429,1.902,0.586523748,-0.738651684,172678.4085,0.12574872,-1.211738623,957641,24.83960388,6.034203608,6.114,1.786136162,-0.007584863,243745.2818,-0.05278491,-1.249976694,2099710,54.46296124,19.03282876,20.289,6.280172129,5.199832763,112335.7077,-0.210874088,-1.382291016,40.132,12.51700092,9.220177812,0.352317104,1.765736496,42.08833089,85.52599941,0.638,1.216,2.1,3.112,4.255,5.593,6.889,8.02,9.118,10.029,11.376,13.509,16.859,19.389,22.202,23.401,24.383,25.454,27.154,24.09985757,40.02789961,56.74398373,63.58953023,71.24086084,83.60783773,96.43680788,99.56238906,99.93217043,34.67056601,27.79757662,70.95509622,30.69477548,49.22744154,0.989187349,-1.019949233,18.81644224,76.89581857,21.09161588,42.85208134,1.587879972,0.532168399,16.84763573,76.91768827,18.97704028,41.02233607,1.762481836,1.119646882,14.55119215,76.92847125,16.55830645,38.62065478,1.998252827,2.013042188,6.074755585,86.26899658,6.929865174,26.23740251,3.666297342,11.47125617
TCU,11,31.003890308047108,245.7901119661073,276.7940022741544,341.4698921552115,2100859,3122433,40.22097558,-2.899037169,71087.79912,133380,4.27166892,0.307242585,0.331,0.135099664,-12.04248837,214205.7278,-0.470390522,-0.854819174,275020,8.807875141,0.748705701,0.747,0.140328919,-17.80500993,152937.0488,0.029102409,-1.130345218,229676,7.355674245,1.24192024,1.235,0.146946765,-16.47822685,186991.1228,0.105379166,-1.229520975,245757,7.870689299,1.746031503,1.744,0.141639052,-13.61016993,164182.9704,0.024200584,-1.153586484,2219324,71.07675329,10.84357157,8.388,7.880199506,2.060716112,30657.48589,0.68580675,-0.803997192,408400,13.07954406,0.604527566,0.635,0.249166357,-15.92301892,172946.8833,-0.418094209,-0.70131884,874099,27.99416353,1.948585259,1.914,0.566022205,-9.669659987,145891.7097,0.101091376,-1.136556315,768621,24.61609264,5.596658743,5.39,1.748970045,2.030667792,26869.92447,0.253248897,-1.134101685,1052037,33.69286066,17.8461133,18.015,5.751469663,4.12093413,3002.551978,0.167168536,-1.122473861,38.971,8.210568805,8.18206863,1.055593182,2.927674885,36.6882492,71.6910499,0.546,0.815,1.117,1.473,1.782,2.113,2.491,2.903,3.589,4.653,5.83,7.158,8.789,10.665,13.061,15.929,19.452,21.726,25.15,46.59176764,62.11212947,72.51635554,79.67929151,85.09795708,92.55134856,97.53876664,99.68616456,99.97607561,40.64948968,27.51229796,71.1173577,30.3921539,49.06510939,1.004991804,-0.988231128,24.25320057,71.62162162,26.98483286,47.00953745,1.196952575,-0.562194811,22.87535411,70.43201133,25.61263102,46.0056017,1.285108496,-0.340386698,18.88731396,74.45074415,21.12463855,42.92401926,1.583884184,0.51663731,7.314568277,87.00884367,8.231121814,28.60693498,3.271950409,8.721663707
TCU,12,21.963550506416254,277.8901075261165,299.85365803253273,377.03654557362887,1909656,3970543,32.47604375,-8.676306406,38658.90335,160693,4.04712907,0.320467102,0.339,0.129553835,-19.37094635,163499.2034,-0.511578882,-0.727903723,402111,10.12735538,0.755366252,0.754,0.139819739,-22.80552168,66750.87854,-0.030620978,-1.119784946,287881,7.250418897,1.229830704,1.22,0.14794245,-24.51379482,46743.76152,0.160785503,-1.224457091,230261,5.799231994,1.742726033,1.728,0.143457738,-24.95805925,23863.07627,0.126849548,-1.153677773,2756737,69.42972284,11.83598365,9.736,8.29778226,-3.592739066,29113.7987,0.62079432,-0.803550439,562804,14.17448445,0.631192918,0.666,0.239465832,-21.8248744,94374.66688,-0.498058991,-0.578977126,900501,22.679542820000002,1.876788044,1.843,0.566119114,-24.20697864,24961.11937,0.18508061,-1.127030203,902931,22.74074352,5.440328028,4.895,1.78261277,-5.305901617,5852.113758,0.484591623,-1.097081748,1471447,37.05908738,18.20094808,17.178,6.204347459,2.637615467,48556.89319,0.350242111,-1.060131314,42.853,9.608719148,9.496950514,0.995490255,2.874414391,38.50050232,72.77422761,0.557,0.796,1.041,1.389,1.786,2.239,2.739,3.495,4.378,5.366,7.549,9.137,11.013,13.681,16.113,18.074,20.969,26.048,28.937,44.53376761,58.42905021,68.34226719,78.01795603,85.53261988,89.63006208,96.65304698,99.16214097,99.91331016,37.74530112,19.69856292,79.49526814,21.74557308,43.72722067,1.52158315,0.317354887,13.77697842,81.4028777,15.54088129,37.80834318,2.09134549,2.390984165,11.3812544,81.53629316,12.98591261,34.8250956,2.417347441,3.870275005,10.99176513,80.12889366,12.54610097,34.29683442,2.481124738,4.180301236,5.33504635,88.71143954,6.051800965,24.69631607,3.964913847,13.74796208
TCU,13,16.550856706663158,196.46162694753104,213.0124836541942,279.3439768588272,967816,6702807,12.61717595,-26.80665144,26567.90268,468068,6.983163919,0.336077292,0.356,0.117276542,-22.75950577,6028.958203,-0.714128113,-0.222766154,1214217,18.1150524,0.741916469,0.739,0.138612235,-25.03517207,3776.224935,0.125752097,-1.1027063,805803,12.02187382,1.233650541,1.225,0.148202499,-25.30586209,4382.395065,0.193244217,-1.220169642,1905676,28.43101405,1.711550122,1.697,0.122358139,-29.42261849,3998.815002,0.386570744,-0.661790193,2163993,32.28487707,6.559685608,3.427,7.079178681,-28.52901856,66477.30593,2.01538506,2.746638432,1682285,25.09821631,0.628998425,0.647,0.225322902,-24.40200553,4403.010738,-0.41064701,-0.543056508,3393145,50.62274656,1.749609603,1.684,0.448451876,-29.6616171,6157.20092,0.860062202,0.647806639,1090295,16.26624487,4.193987258,3.694,1.305417809,-31.56963052,27451.81653,1.475146784,1.528435342,392032,5.848773506,20.25725099,21.453,6.275865185,-7.988470071,265757.2946,-0.238416603,-1.290184584,53.347,3.657507614,6.626520159,3.551258976,15.40138495,16.5137382,34.44800067,0.422,0.587,0.713,0.836,0.997,1.169,1.409,1.56,1.622,1.68,1.755,1.826,1.978,2.36,2.957,3.215,3.828,5.968,21.949,89.01280162,92.47735182,93.83913697,94.89318259,96.79103162,98.49421416,99.60754891,99.93423591,99.99413673,32.95458053,15.80063627,82.96217745,17.4822234,40.09638714,1.872089437,1.508759183,14.44247788,82.26548673,16.11961416,38.60279115,2.016871303,2.077231324,14.16430595,80.06373938,15.87492564,38.26906823,2.048694104,2.207804415,13.26929918,79.08217716,14.89577019,37.23021584,2.158827766,2.671310739,22.679261,72.34989021,25.09399471,45.99179165,1.303656976,-0.298737835
TCU,14,12.679911787639657,30.190668542152647,42.870580329792304,104.71414848168769,2262399,3218388,41.27872512,3.030862076,108924.589,53580,1.664808594,0.304028238,0.319,0.130804058,-7.340863913,516206.7465,-0.411220941,-0.834008796,161384,5.014435798,0.781076928,0.791,0.133651671,-0.149318839,260974.9798,-0.259785778,-0.950235312,176814,5.493868359,1.250246977,1.25,0.143475922,-2.333798747,248026.3317,0.002898202,-1.180955156,166067,5.159943425,1.743738052,1.741,0.143460185,-0.663274731,217216.917,0.057458125,-1.181879977,2462101,76.50106202,12.83884876,11.541,7.834642289,4.149010487,81459.22127,0.315474283,-1.109944321,214964,6.679244392,0.662172047,0.721,0.245479594,-1.941818909,324591.7625,-0.722066611,-0.404047447,581783,18.07684468,1.888317773,1.833,0.556769207,0.321814292,216512.9714,0.242602753,-1.069735748,706327,21.94660805,5.638836846,5.375,1.836266768,4.893443156,139331.0175,0.281004633,-1.254181977,1516872,47.13142107,17.82597806,18.051,5.663516367,3.987738863,36991.31768,0.14123454,-0.977332593,52.815,12.14752355,9.987765438,0.732306767,2.693011945,42.88653202,82.66622918,0.858,1.301,1.764,2.31,3.045,3.898,5.173,6.858,8.55015,9.557,11.373,13.578,15.837,18.005,19.433,21.239,23.377,26.319,31.245,35.34659224,53.24636989,65.01641828,79.68399473,90.12119201,95.45157105,98.73062836,99.66368006,99.95997967,36.77617333,25.91660676,73.50826743,28.56398275,48.18076561,1.097913187,-0.793866152,21.24463519,75.28612303,23.69300072,44.86750201,1.400082112,-0.032303788,17.06377015,78.06587246,19.16840224,41.24952412,1.742454158,1.048649918,16.55536028,76.20386643,18.72350088,40.71329788,1.789320534,1.217273886,8.951428289,83.27136323,10.08528794,31.34895569,2.869124724,6.245988561
TCU,15,3.368295317865533,11.346977189343669,14.715272507209201,70.2248867353229,1987194,3582999,35.67549634,-5.434031977,85922.76648,88545,2.47125383,0.324521531,0.358,0.137089662,-10.67089554,80253.91483,-0.639488726,-0.680305257,246917,6.891349956,0.766142987,0.766,0.141409941,-14.34930184,49075.82093,-0.077443177,-1.143775367,212147,5.920933832,1.231925952,1.224,0.143723694,-14.57984867,242976.0181,0.129761184,-1.186643327,330342,9.219706732,1.809673811,1.835,0.127896102,-12.35883494,76631.49004,-0.627146719,-0.5117115,2704978,75.49480198,5.217721867,3.89,3.07366943,-2.885969591,78286.53912,1.580417744,2.513725404,335462,9.362603785,0.649577261,0.684,0.239936662,-13.37838864,57305.2607,-0.592634586,-0.380921253,1105193,30.8454733,2.082256406,2.014,0.576771414,-9.426610847,107172.7031,-0.11256147,-1.101082624,1786433,49.85859611,4.796928242,4.162,1.679171757,-2.162299627,85736.23835,0.853812324,-0.467550545,355841,9.931373132,11.52845627,10.699,2.379162511,-1.970458515,47819.20092,1.413895171,1.83395663,23.296,4.239714275,3.185867122,1.513193845,5.56080632,34.08544072,75.49480198,0.705,1.043,1.469,1.839,2.025,2.452,2.756,2.993,3.12,3.265,3.491,3.751,4.15,4.79,5.522,6.288,7.58,8.979,10.679,28.53152505,69.05070378,82.5158083,91.07140864,96.37676225,98.52550763,99.41592463,99.86979923,99.97063854,43.2264156,5.220742817,93.58794674,5.851993693,24.46832993,4.013220499,14.13943836,4.678571429,90.92857143,5.502035714,23.2211113,4.251751604,16.19014439,4.822695035,88.26241135,5.748234043,23.53996646,4.176266769,15.55557098,4.312477907,86.39095087,5.188805232,22.31852593,4.45541901,17.97727641,2.544306757,93.51367781,2.923717232,17.32023122,6.007230203,34.16528742
TCU,16,24.15055338797864,116.54135135618392,140.69190474416257,194.83246974268846,2139633,3744036,36.36562492,-0.09288572,25229.04326,129858,3.468396137,0.274316877,0.3,0.157391026,2.757334233,121773.1926,-0.275480625,-1.257943228,231090,6.172216293,0.727841884,0.716,0.147478848,-1.017999178,67416.9657,0.192600808,-1.234465051,174727,4.666808759,1.241304521,1.237,0.143300831,-2.907631551,33227.06996,0.055095476,-1.198456606,115593,3.087390185,1.730962281,1.72,0.145828029,-1.825339481,25590.58773,0.175326269,-1.197419922,3005601,80.27703259,12.1527258,10.581,7.617748052,0.090427228,17731.76748,0.527064913,-0.922991265,360948,9.64061243,0.564677521,0.579,0.264978832,0.340249784,86972.66602,-0.374304858,-0.693728183,464304,12.40116281,1.83007715,1.719,0.582428623,-1.183149465,27100.37308,0.388707867,-1.093782323,1185561,31.66532053,5.63386595,5.061,1.718834294,0.720130784,17092.88875,0.354497831,-1.18909163,1646056,43.9647482,17.86951201,17.544,5.537099857,-0.456647879,17745.996040000002,0.284618859,-1.044761079,40.752,10.67920563,8.721675264,0.728748823,2.502736321,42.26241414,82.60078162,0.592,1.035,1.59,2.542,3.525,4.171,4.812,5.712,6.961,8.051,9.443,11.723,13.146,14.815,17.254,18.862,21.459,24.308,26.978,29.27457417,50.48276249,61.68344521,73.41721267,83.1268981,90.16255906,96.98531199,98.9842596,99.97425124,34.7099911,32.17054264,66.66666667,35.50061663,51.3261861,0.761707489,-1.418724268,31.63623596,64.88764045,35.11574087,50.97834674,0.785964383,-1.378443586,25.76403696,69.29637527,28.73713575,47.91666033,1.10300243,-0.777156862,19.99284692,72.96137339,22.46998569,43.80429034,1.49302451,0.239367777,7.22020984,87.05066987,8.144766707,28.43513933,3.297470317,8.892699007
TCU,17,30.94517017974401,71.87536896470854,102.82053914445255,148.50671769847224,1942913,3514059,35.60423253,-1.681474696,178577.8948,137212,3.904658402,0.301648209,0.307,0.129414882,-5.310613222,278367.5774,-0.314249934,-0.855331395,283487,8.067223686,0.735294924,0.719,0.139901219,-11.66343035,273031.2727,0.209396394,-1.088087935,248741,7.078452581,1.21670764,1.205,0.130799835,-15.08286652,279285.5412,0.285855101,-0.845991834,127396,3.625323308,1.746413043,1.744,0.144091015,-3.37433894,370261.2782,0.036216028,-1.198635829,2610729,74.29382944,11.98007074,11.169,7.373934945,0.817474437,151347.7167,0.584950785,-0.543394292,420699,11.97188209,0.593859995,0.621,0.244908678,-9.591443626,274771.7215,-0.358057613,-0.721522737,592859,16.87105993,1.795161209,1.682,0.599732158,-7.604190636,292512.4338,0.435372623,-1.121526913,864861,24.61145359,5.600312961,5.468,1.718266618,0.186261794,280386.29,0.26773272,-1.101548876,1529146,43.51509181,16.93368681,15.622,5.551947833,1.503925674,62684.43136,0.703729147,-0.492738521,40.95,10.09649536,8.766618612,0.841031958,2.820496877,43.60180065,77.32215082,0.57,0.849,1.181,1.627,2.353,3.184,4.087,5.122,6.407,7.831,9.573,11.229,12.79,14.378,15.581,17.131,19.509,23.72,28.271,35.03903408,51.11823314,63.30973332,78.11428121,86.45393928,90.91008176,95.55464301,99.0649921,99.96155358,38.38569836,24.99110004,73.58490566,27.62643645,47.56920359,1.152761856,-0.668828554,20.90813094,74.7624076,23.37114396,44.58471132,1.424330378,0.037099601,20.15669516,74.85754986,22.53028846,43.99001651,1.481648473,0.20336778,16.1233789,77.77777778,18.0917911,40.33551852,1.835169132,1.378585286,8.34335356,83.65677694,9.429338805,30.36546988,3.005072673,7.047425821
